smiles,InChI Codes,InChI Keys,ChEMBL_IDs,target_molecule_pref_name,# Known Targets,Known Targets,document_journal,target_organism,nAcid,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,nHBAcc,nHBDon,Lipinski,GhoseFilter,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,nHRing,n3HRing,n4HRing,n5HRing,n6HRing,n7HRing,n8HRing,n9HRing,n10HRing,n11HRing,n12HRing,nG12HRing,naRing,n3aRing,n4aRing,n5aRing,n6aRing,n7aRing,n8aRing,n9aRing,n10aRing,n11aRing,n12aRing,nG12aRing,naHRing,n3aHRing,n4aHRing,n5aHRing,n6aHRing,n7aHRing,n8aHRing,n9aHRing,n10aHRing,n11aHRing,n12aHRing,nG12aHRing,nARing,n3ARing,n4ARing,n5ARing,n6ARing,n7ARing,n8ARing,n9ARing,n10ARing,n11ARing,n12ARing,nG12ARing,nAHRing,n3AHRing,n4AHRing,n5AHRing,n6AHRing,n7AHRing,n8AHRing,n9AHRing,n10AHRing,n11AHRing,n12AHRing,nG12AHRing,nFRing,n4FRing,n5FRing,n6FRing,n7FRing,n8FRing,n9FRing,n10FRing,n11FRing,n12FRing,nG12FRing,nFHRing,n4FHRing,n5FHRing,n6FHRing,n7FHRing,n8FHRing,n9FHRing,n10FHRing,n11FHRing,n12FHRing,nG12FHRing,nFaRing,n4FaRing,n5FaRing,n6FaRing,n7FaRing,n8FaRing,n9FaRing,n10FaRing,n11FaRing,n12FaRing,nG12FaRing,nFaHRing,n4FaHRing,n5FaHRing,n6FaHRing,n7FaHRing,n8FaHRing,n9FaHRing,n10FaHRing,n11FaHRing,n12FaHRing,nG12FaHRing,nFARing,n4FARing,n5FARing,n6FARing,n7FARing,n8FARing,n9FARing,n10FARing,n11FARing,n12FARing,nG12FARing,nFAHRing,n4FAHRing,n5FAHRing,n6FAHRing,n7FAHRing,n8FAHRing,n9FAHRing,n10FAHRing,n11FAHRing,n12FAHRing,nG12FAHRing,nRot,RotRatio,SLogP,SMR,TopoPSA(NO),TopoPSA,MW,AMW,n13Ring,n14Ring,n15Ring,n16Ring,n17Ring,n18Ring,n19Ring,n20Ring,n21Ring,n22Ring,n23Ring,n24Ring,n25Ring,n26Ring,n27Ring,n28Ring,n29Ring,n30Ring,n31Ring,n32Ring,n33Ring,n34Ring,n35Ring,n36Ring,n37Ring,n38Ring,n39Ring,n40Ring,n41Ring,n42Ring,n43Ring,n44Ring,n45Ring,n46Ring,n47Ring,n48Ring,n49Ring,n50Ring,n51Ring,n52Ring,n53Ring,n54Ring,n55Ring,n56Ring,n57Ring,n58Ring,n59Ring,n60Ring,n61Ring,n62Ring,n63Ring,n64Ring,n65Ring,n66Ring,n67Ring,n68Ring,n69Ring,n70Ring,n71Ring,n72Ring,n73Ring,n74Ring,n75Ring,n76Ring,n77Ring,n78Ring,n79Ring,n80Ring,n81Ring,n82Ring,n83Ring,n84Ring,n85Ring,n86Ring,n87Ring,n88Ring,n89Ring,n90Ring,n91Ring,n92Ring,n93Ring,n94Ring,n95Ring,n96Ring,n97Ring,n98Ring,n99Ring,SmallestRS,LargestRS,nSugars,core_ester
CCC1OC(=O)/C=C\C(C)C(OC2OC(C)C(O)C(N(C)C)C2O)C(C)CC(C)C(=O)CC/C=C\C1COC1OC(C)C(O)C(OC)C1OC,"InChI=1S/C37H63NO12/c1-11-27-25(19-46-37-35(45-10)34(44-9)31(42)24(6)48-37)14-12-13-15-26(39)21(3)18-22(4)33(20(2)16-17-28(40)49-27)50-36-32(43)29(38(7)8)30(41)23(5)47-36/h12,14,16-17,20-25,27,29-37,41-43H,11,13,15,18-19H2,1-10H3/b14-12-,17-16-",GQKGOCDHEMZTKV-LEGDJLHISA-N,,,,,,,0,1,0,0,113,50,0,0,13,63,0,37,1,12,0,0,0,0,0,0,0,115,52,111,4,0,0,4,111,4,13,3,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.173076923,2.6324,184.8754,162.68,162.68,713.4350264999999,6.313584305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16.0,2,1
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO,"InChI=1S/C37H63NO12/c1-11-28-25(18-39)14-19(2)12-13-26(40)20(3)15-21(4)33(22(5)27(41)16-29(42)48-28)50-36-32(43)31(38(9)10)34(23(6)47-36)49-30-17-37(8,45)35(44)24(7)46-30/h12-14,20-25,27-28,30-36,39,41,43-45H,11,15-18H2,1-10H3/b13-12+,19-14+/t20-,21+,22+,23-,24+,25-,27-,28-,30+,31-,32-,33+,34-,35+,36+,37-/m1/s1",LXHKXOVQLSDGHY-DTFJQZABSA-N,CHEMBL427567,,,,,Rattus norvegicus,0,1,0,0,113,50,0,0,13,63,0,37,1,12,0,0,0,0,0,0,0,115,52,111,4,0,0,4,111,4,13,5,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.134615385,2.1044,184.52900000000002,184.68,184.68,713.4350264999999,6.313584305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16.0,2,1
CCOC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)/C=C\C=C/CC(C)OC(=O)CC(O)C3OC)C(O)C2N(C)C)CC1(C)O,"InChI=1S/C37H63NO13/c1-10-46-35-24(5)48-29(20-37(35,6)44)50-32-23(4)49-36(31(43)30(32)38(7)8)51-33-25(16-17-39)18-21(2)26(40)15-13-11-12-14-22(3)47-28(42)19-27(41)34(33)45-9/h11-13,15,17,21-27,29-36,40-41,43-44H,10,14,16,18-20H2,1-9H3/b12-11-,15-13-",RBMVHSWQGWKAGU-CWENXQOLSA-N,,,,,,,0,1,0,0,114,51,0,0,14,63,0,37,1,13,0,0,0,0,0,0,0,116,53,112,4,0,0,4,112,4,14,4,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.188679245,1.8898,186.3832,182.91,182.91,729.4299411000001,6.398508255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C37H66FNO13/c1-14-24-37(10,46)29(42)21(5)28(41)34(7,38)17-35(8,45)31(52-33-26(40)23(39(11)12)15-18(2)48-33)19(3)27(20(4)32(44)50-24)51-25-16-36(9,47-13)30(43)22(6)49-25/h18-27,29-31,33,40,42-43,45-46H,14-17H2,1-13H3/t18-,19+,20-,21+,22+,23+,24-,25+,26-,27+,29-,30+,31-,33+,34+,35-,36-,37-/m1/s1",XOEUHCONYHZURQ-HNUBZJOYSA-N,CHEMBL2106403,,,,,Plasmodium falciparum,0,1,0,0,118,52,0,0,15,66,0,37,1,13,0,0,1,0,0,0,1,120,54,118,2,0,0,2,118,2,14,5,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.12962963,1.8777,186.607,193.91,193.91,751.4518194,6.368235757999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)(F)C(=O)C(C)C(O)C1(C)O,"InChI=1S/C37H66FNO13/c1-14-24-37(10,46)29(42)21(5)28(41)34(7,38)17-35(8,45)31(52-33-26(40)23(39(11)12)15-18(2)48-33)19(3)27(20(4)32(44)50-24)51-25-16-36(9,47-13)30(43)22(6)49-25/h18-27,29-31,33,40,42-43,45-46H,14-17H2,1-13H3",XOEUHCONYHZURQ-UHFFFAOYSA-N,,,,,,,0,1,0,0,118,52,0,0,15,66,0,37,1,13,0,0,1,0,0,0,1,120,54,118,2,0,0,2,118,2,14,5,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.12962963,1.8777,186.607,193.91,193.91,751.4518194,6.368235757999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1C,"InChI=1S/C37H67NO12/c1-14-26-20(4)29(40)21(5)28(39)18(2)16-36(9,44)33(50-35-30(41)25(38(11)12)15-19(3)46-35)22(6)31(23(7)34(43)48-26)49-27-17-37(10,45-13)32(42)24(8)47-27/h18-27,29-33,35,40-42,44H,14-17H2,1-13H3",IDRYSCOQVVUBIJ-UHFFFAOYSA-N,,,,,,,0,1,0,0,117,50,0,0,13,67,0,37,1,12,0,0,0,0,0,0,0,119,52,117,2,0,0,2,117,2,13,4,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.134615385,2.6707,184.7982,173.68,173.68,717.4663266,6.132190826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H]1C,"InChI=1S/C37H67NO12/c1-14-26-20(4)29(40)21(5)28(39)18(2)16-36(9,44)33(50-35-30(41)25(38(11)12)15-19(3)46-35)22(6)31(23(7)34(43)48-26)49-27-17-37(10,45-13)32(42)24(8)47-27/h18-27,29-33,35,40-42,44H,14-17H2,1-13H3/t18-,19-,20+,21+,22+,23-,24+,25+,26-,27+,29+,30-,31+,32+,33-,35+,36-,37-/m1/s1",IDRYSCOQVVUBIJ-PPGFLMPOSA-N,CHEMBL3220708,,,,,None,0,1,0,0,117,50,0,0,13,67,0,37,1,12,0,0,0,0,0,0,0,119,52,117,2,0,0,2,117,2,13,4,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.134615385,2.6707,184.7982,173.68,173.68,717.4663266,6.132190826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1C,"InChI=1S/C37H67NO12/c1-14-26-20(4)29(40)21(5)28(39)18(2)16-36(9,44)33(50-35-30(41)25(38(11)12)15-19(3)46-35)22(6)31(23(7)34(43)48-26)49-27-17-37(10,45-13)32(42)24(8)47-27/h18-27,29-33,35,40-42,44H,14-17H2,1-13H3",IDRYSCOQVVUBIJ-UHFFFAOYSA-N,,,,,,,0,1,0,0,117,50,0,0,13,67,0,37,1,12,0,0,0,0,0,0,0,119,52,117,2,0,0,2,117,2,13,4,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.134615385,2.6707,184.7982,173.68,173.68,717.4663266,6.132190826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H]1C,"InChI=1S/C37H67NO12/c1-14-26-20(4)29(40)21(5)28(39)18(2)16-36(9,44)33(50-35-30(41)25(38(11)12)15-19(3)46-35)22(6)31(23(7)34(43)48-26)49-27-17-37(10,45-13)32(42)24(8)47-27/h18-27,29-33,35,40-42,44H,14-17H2,1-13H3/t18-,19?,20+,21+,22+,23-,24?,25?,26-,27?,29+,30?,31+,32?,33-,35?,36-,37?/m1/s1",IDRYSCOQVVUBIJ-NXYLRWGZSA-N,CHEMBL320272,,,,,None,0,1,0,0,117,50,0,0,13,67,0,37,1,12,0,0,0,0,0,0,0,119,52,117,2,0,0,2,117,2,13,4,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.134615385,2.6707,184.7982,173.68,173.68,717.4663266,6.132190826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@H]2C[C@@H](N(C)C)C[C@@H](C)O2)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C37H67NO12/c1-14-26-37(10,44)31(40)21(4)29(39)19(2)17-35(8,43)33(50-27-16-25(38(11)12)15-20(3)46-27)22(5)30(23(6)34(42)48-26)49-28-18-36(9,45-13)32(41)24(7)47-28/h19-28,30-33,40-41,43-44H,14-18H2,1-13H3/t19-,20-,21+,22+,23-,24+,25+,26-,27+,28+,30+,31-,32+,33-,35-,36-,37-/m1/s1",QUFJXCFMWOURKH-MKRHZNTKSA-N,CHEMBL2063470,,,,,Plasmodium falciparum,0,1,0,0,117,50,0,0,13,67,0,37,1,12,0,0,0,0,0,0,0,119,52,117,2,0,0,2,117,2,13,4,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.134615385,2.8148,184.8682,173.68,173.68,717.4663266,6.132190826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C37H67NO13/c1-14-25-37(10,45)30(41)20(4)27(39)18(2)16-35(8,44)32(51-34-28(40)24(38(11)12)15-19(3)47-34)21(5)29(22(6)33(43)49-25)50-26-17-36(9,46-13)31(42)23(7)48-26/h18-26,28-32,34,40-42,44-45H,14-17H2,1-13H3/t18-,19-,20+,21+,22-,23+,24+,25-,26+,28-,29+,30-,31+,32-,34+,35-,36-,37-/m1/s1",ULGZDMOVFRHVEP-RWJQBGPGSA-N,CHEMBL532,ERYTHROMYCIN,20.0,"CHEMBL352,CHEMBL240,CHEMBL354,CHEMBL2203,CHEMBL347,CHEMBL4302,CHEMBL364,CHEMBL5306,CHEMBL3879801,CHEMBL340,CHEMBL2026,CHEMBL3253,CHEMBL612888,CHEMBL614421,CHEMBL2573,CHEMBL613271,CHEMBL4878,CHEMBL359,CHEMBL374,CHEMBL612545",ULGZDMOVFRHVEP-RWJQBGPGSA-N,Rattus norvegicus,0,1,0,0,118,51,0,0,14,67,0,37,1,13,0,0,0,0,0,0,0,120,53,118,2,0,0,2,118,2,14,5,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.132075472,1.7856,186.25799999999998,193.91,193.91,733.4612412,6.215773231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C37H67NO13/c1-14-25-37(10,45)30(41)20(4)27(39)18(2)16-35(8,44)32(51-34-28(40)24(38(11)12)15-19(3)47-34)21(5)29(22(6)33(43)49-25)50-26-17-36(9,46-13)31(42)23(7)48-26/h18-26,28-32,34,40-42,44-45H,14-17H2,1-13H3/t18-,19-,20+,21+,22-,23+,24+,25-,26+,28-,29+,30-,31+,32-,34+,35-,36-,37-/m1/s1",ULGZDMOVFRHVEP-RWJQBGPGSA-N,CHEMBL532,ERYTHROMYCIN,20.0,"CHEMBL352,CHEMBL240,CHEMBL354,CHEMBL2203,CHEMBL347,CHEMBL4302,CHEMBL364,CHEMBL5306,CHEMBL3879801,CHEMBL340,CHEMBL2026,CHEMBL3253,CHEMBL612888,CHEMBL614421,CHEMBL2573,CHEMBL613271,CHEMBL4878,CHEMBL359,CHEMBL374,CHEMBL612545",ULGZDMOVFRHVEP-RWJQBGPGSA-N,Rattus norvegicus,0,1,0,0,118,51,0,0,14,67,0,37,1,13,0,0,0,0,0,0,0,120,53,118,2,0,0,2,118,2,14,5,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.132075472,1.7856,186.25799999999998,193.91,193.91,733.4612412,6.215773231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
